Combination,SVM Accuracy,SVM AUC,KNN Accuracy,KNN AUC,Random Forest Accuracy,Random Forest AUC,Logistic Regression Accuracy,Logistic Regression AUC,XGB Accuracy,XGB AUC
OCD_AEI_Alpha_PSDFC,0.5,0.5625,0.42857142857142855,0.6354166666666667,0.5,0.38541666666666663,0.5,0.5208333333333334,0.42857142857142855,0.4270833333333333
OCD_AEI_Alpha_PSDFCPCA,0.8571428571428571,0.8958333333333334,0.5,0.6666666666666667,1.0,1.0,0.7857142857142857,0.875,1.0,1.0
OCD_AEI_Beta_PSDFC,0.7142857142857143,0.7083333333333334,0.6428571428571429,0.8020833333333333,0.7142857142857143,0.8333333333333333,0.7142857142857143,0.6875,0.7142857142857143,0.6145833333333333
OCD_AEI_Beta_PSDFCPCA,0.8571428571428571,0.875,0.7857142857142857,0.9583333333333334,1.0,1.0,0.7857142857142857,0.875,1.0,1.0
OCD_AEI_HighBeta_PSDFC,0.7857142857142857,0.625,0.5714285714285714,0.5729166666666667,0.7857142857142857,0.6979166666666666,0.7857142857142857,0.6458333333333333,0.7857142857142857,0.75
OCD_AEI_HighBeta_PSDFCPCA,0.6428571428571429,0.7291666666666666,0.35714285714285715,0.5833333333333333,1.0,1.0,0.6428571428571429,0.75,1.0,1.0
OCD_AEI_Gamma_PSDFC,0.7857142857142857,0.6666666666666666,0.6428571428571429,0.84375,0.7857142857142857,0.8125,0.7857142857142857,0.7083333333333333,0.7857142857142857,0.8333333333333334
OCD_AEI_Gamma_PSDFCPCA,0.6428571428571429,0.7291666666666666,0.5714285714285714,0.6666666666666666,1.0,1.0,0.7142857142857143,0.7291666666666667,1.0,1.0
OCD_AEI_All_PSDFC,0.35714285714285715,0.3333333333333333,0.42857142857142855,0.53125,0.35714285714285715,0.26041666666666663,0.35714285714285715,0.35416666666666663,0.35714285714285715,0.47916666666666663
OCD_AEI_All_PSDFCPCA,1.0,1.0,0.6428571428571429,0.7916666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Schizo_AEI_Delta_PSDFC,0.47619047619047616,0.6,0.5238095238095238,0.46818181818181814,0.38095238095238093,0.41363636363636364,0.3333333333333333,0.26363636363636367,0.5714285714285714,0.5772727272727273
Schizo_AEI_Delta_PSDFCPCA,0.8095238095238095,0.9272727272727272,0.6190476190476191,0.7590909090909091,0.6666666666666666,0.6772727272727272,0.8095238095238095,0.9090909090909091,0.6666666666666666,0.7727272727272727
Schizo_AEI_Theta_PSDFC,0.6666666666666666,0.5636363636363636,0.3333333333333333,0.3,0.38095238095238093,0.3545454545454546,0.6190476190476191,0.5545454545454546,0.38095238095238093,0.35000000000000003
Schizo_AEI_Theta_PSDFCPCA,0.7619047619047619,0.8818181818181818,0.6190476190476191,0.7727272727272726,0.8095238095238095,0.868181818181818,0.8571428571428571,0.9272727272727272,0.6666666666666666,0.7045454545454545
Schizo_AEI_Alpha_PSDFC,0.5238095238095238,0.5181818181818182,0.47619047619047616,0.5318181818181817,0.47619047619047616,0.55,0.47619047619047616,0.5363636363636364,0.5238095238095238,0.5954545454545455
Schizo_AEI_Alpha_PSDFCPCA,0.8571428571428571,0.8909090909090909,0.7142857142857143,0.7454545454545455,0.6190476190476191,0.7136363636363636,0.8095238095238095,0.9,0.6190476190476191,0.7
Schizo_AEI_Beta_PSDFC,0.38095238095238093,0.6636363636363636,0.6666666666666666,0.7000000000000001,0.5238095238095238,0.5727272727272728,0.3333333333333333,0.26363636363636367,0.5714285714285714,0.5863636363636364
Schizo_AEI_Beta_PSDFCPCA,0.7619047619047619,0.8909090909090909,0.7142857142857143,0.9636363636363636,0.6190476190476191,0.8227272727272728,0.8571428571428571,0.9363636363636364,0.6666666666666666,0.7636363636363636
Schizo_AEI_HighBeta_PSDFC,0.6190476190476191,0.39090909090909093,0.42857142857142855,0.4636363636363636,0.47619047619047616,0.4818181818181818,0.38095238095238093,0.4454545454545455,0.5238095238095238,0.5727272727272728
Schizo_AEI_HighBeta_PSDFCPCA,0.7619047619047619,0.8454545454545455,0.7142857142857143,0.8454545454545455,0.6666666666666666,0.7136363636363636,0.7619047619047619,0.8727272727272727,0.8095238095238095,0.8454545454545455
Schizo_AEI_Gamma_PSDFC,0.2857142857142857,0.30000000000000004,0.5238095238095238,0.43181818181818177,0.42857142857142855,0.32272727272727275,0.42857142857142855,0.36363636363636365,0.5714285714285714,0.5272727272727272
Schizo_AEI_Gamma_PSDFCPCA,0.7142857142857143,0.8272727272727273,0.6666666666666666,0.7863636363636364,0.8571428571428571,0.859090909090909,0.7142857142857143,0.8181818181818182,0.7142857142857143,0.7545454545454545
Schizo_AEI_All_PSDFC,0.42857142857142855,0.35454545454545455,0.5714285714285714,0.5636363636363637,0.47619047619047616,0.5863636363636363,0.42857142857142855,0.44545454545454544,0.5238095238095238,0.6590909090909091
Schizo_AEI_All_PSDFCPCA,0.8095238095238095,0.8636363636363635,0.7619047619047619,0.85,0.5714285714285714,0.5181818181818182,0.7142857142857143,0.8545454545454545,0.5238095238095238,0.55
Traumastress_AEI_Delta_PSDFC,0.5454545454545454,0.6083333333333333,0.5909090909090909,0.6458333333333334,0.5,0.5625,0.5,0.42500000000000004,0.7272727272727273,0.7833333333333333
Traumastress_AEI_Delta_PSDFCPCA,0.6363636363636364,0.8333333333333334,0.8636363636363636,0.8500000000000001,0.7727272727272727,0.8416666666666667,0.6818181818181818,0.8416666666666667,0.8181818181818182,0.825
Traumastress_AEI_Theta_PSDFC,0.45454545454545453,0.43333333333333335,0.5454545454545454,0.5666666666666667,0.45454545454545453,0.4541666666666667,0.45454545454545453,0.4083333333333333,0.5454545454545454,0.4541666666666666
Traumastress_AEI_Theta_PSDFCPCA,0.7727272727272727,0.95,0.7727272727272727,0.8458333333333334,0.7727272727272727,0.9041666666666667,0.7727272727272727,0.9416666666666667,0.8181818181818182,0.825
Traumastress_AEI_Alpha_PSDFC,0.5909090909090909,0.7083333333333333,0.5909090909090909,0.5750000000000001,0.5909090909090909,0.6083333333333334,0.5909090909090909,0.6416666666666666,0.5454545454545454,0.44166666666666665
Traumastress_AEI_Alpha_PSDFCPCA,0.6818181818181818,0.7583333333333334,0.8636363636363636,0.8999999999999999,0.7272727272727273,0.8291666666666667,0.7272727272727273,0.775,0.6818181818181818,0.8333333333333334
Traumastress_AEI_Beta_PSDFC,0.36363636363636365,0.44999999999999996,0.5909090909090909,0.5,0.45454545454545453,0.4708333333333333,0.5,0.4333333333333333,0.3181818181818182,0.31666666666666665
Traumastress_AEI_Beta_PSDFCPCA,0.7727272727272727,0.8916666666666666,0.5909090909090909,0.5916666666666667,0.7727272727272727,0.8416666666666666,0.8181818181818182,0.9,0.7272727272727273,0.8666666666666666
Traumastress_AEI_HighBeta_PSDFC,0.6818181818181818,0.5833333333333334,0.7272727272727273,0.725,0.5909090909090909,0.5791666666666666,0.45454545454545453,0.5250000000000001,0.5454545454545454,0.6291666666666667
Traumastress_AEI_HighBeta_PSDFCPCA,0.9545454545454546,0.9416666666666667,0.5909090909090909,0.7374999999999999,0.8636363636363636,0.9583333333333333,0.8636363636363636,0.9666666666666668,0.7727272727272727,0.9083333333333333
Traumastress_AEI_Gamma_PSDFC,0.6363636363636364,0.475,0.5454545454545454,0.5375,0.5,0.45833333333333326,0.45454545454545453,0.42500000000000004,0.5909090909090909,0.5958333333333334
Traumastress_AEI_Gamma_PSDFCPCA,0.7272727272727273,0.7916666666666667,0.6363636363636364,0.6875,0.7272727272727273,0.7916666666666666,0.7727272727272727,0.85,0.6363636363636364,0.7166666666666667
Traumastress_AEI_All_PSDFC,0.6363636363636364,0.475,0.6818181818181818,0.7458333333333333,0.5909090909090909,0.7166666666666667,0.5454545454545454,0.49166666666666664,0.6818181818181818,0.6291666666666667
Traumastress_AEI_All_PSDFCPCA,0.6363636363636364,0.7666666666666666,0.7727272727272727,0.8666666666666667,0.6818181818181818,0.9208333333333332,0.7272727272727273,0.825,0.6363636363636364,0.7833333333333333
